JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,COUNTRY,GENDER,CATEGORY,NOTES
AREES,1997,28,,EC,H. Bradley Shaffer,USA,M,SE,
AREES,1997,28,,EC,Victoria Stork,USA,F,SE,
AREES,1998,29,,E,Daphne Gail Fautin,USA,F,EIC,
AREES,1998,29,,AE,Douglas J. Futuyma,USA,M,AE,
AREES,1998,29,,AE,Frances C.  James,USA,F,AE,
AREES,1998,29,,EC,Douglas H. Erwin,USA,M,SE,
AREES,1998,29,,EC,Richard G. Harrison,USA,M,SE,
AREES,1998,29,,EC,Judy L.  Meyer,USA,F,SE,
AREES,1998,29,,EC,H. Bradley Shaffer,USA,M,SE,
AREES,1998,29,,EC,Victoria Stork,USA,F,SE,
AREES,1999,30,,E,Daphne Gail Fautin,USA,F,EIC,
AREES,1999,30,,AE,Douglas J. Futuyma,USA,M,AE,
AREES,1999,30,,AE,Frances C.  James,USA,F,AE,
AREES,1999,30,,EC,James Clark,USA,M,SE,
AREES,1999,30,,EC,Richard G. Harrison,USA,M,SE,
AREES,1999,30,,EC,Judy L.  Meyer,USA,F,SE,
AREES,1999,30,,EC,H. Bradley Shaffer,USA,M,SE,
AREES,1999,30,,EC,Scott Wing,USA,M,SE,
AREES,2000,31,,E,Daphne Gail Fautin,USA,F,EIC,
AREES,2000,31,,AE,Douglas J. Futuyma,USA,M,AE,
AREES,2000,31,,AE,Frances C.  James,USA,F,AE,
AREES,2000,31,,EC,James Clark,USA,M,SE,
AREES,2000,31,,EC,Richard G. Harrison,USA,M,SE,
AREES,2000,31,,EC,William H. Schlesinger,USA,M,SE,
AREES,2000,31,,EC,H. Bradley Shaffer,USA,M,SE,
AREES,2000,31,,EC,Scott Wing,USA,M,SE,
AREES,2001,32,,E,Douglas J. Futuyma,USA,M,EIC,
AREES,2001,32,,E,H. Bradley Shaffer,USA,M,EIC,
AREES,2001,32,,E,Daniel Simberloff,USA,M,EIC,
AREES,2001,32,,EC,James Clark,USA,M,SE,
AREES,2001,32,,EC,Scott Wing,USA,M,SE,
AREES,2001,32,,EC,Richard G. Harrison,USA,M,SE,
AREES,2002,33,,E,Douglas J. Futuyma,USA,M,EIC,
AREES,2002,33,,E,H. Bradley Shaffer,USA,M,EIC,
AREES,2002,33,,E,Daniel Simberloff,USA,M,EIC,
AREES,2002,33,,EC,James Clark,USA,M,SE,
AREES,2002,33,,EC,C. Drew Harvell,USA,F,SE,
AREES,2002,33,,EC,Michael J. Ryan,USA,M,SE,
AREES,2002,33,,EC,Douglas W. Schemske,USA,M,SE,
AREES,2002,33,,EC,Scott Wing,USA,M,SE,
AREES,2003,34,,E,Douglas J. Futuyma,USA,M,EIC,
AREES,2003,34,,E,H. Bradley Shaffer,USA,M,EIC,
AREES,2003,34,,E,Daniel Simberloff,USA,M,EIC,
AREES,2003,34,,EC,James Clark,USA,M,SE,
AREES,2003,34,,EC,C. Drew Harvell,USA,F,SE,
AREES,2003,34,,EC,Michael J. Ryan,USA,M,SE,
AREES,2003,34,,EC,Douglas W. Schemske,USA,M,SE,
AREES,2003,34,,EC,Scott Wing,USA,M,SE,
AREES,2004,35,,E,Douglas J. Futuyma,USA,M,EIC,
AREES,2004,35,,E,H. Bradley Shaffer,USA,M,EIC,
AREES,2004,35,,E,Daniel Simberloff,USA,M,EIC,
AREES,2004,35,,EC,Michael J. Foote,USA,M,SE,
AREES,2004,35,,EC,C. Drew Harvell,USA,F,SE,
AREES,2004,35,,EC,Lars O. Hedin,USA,M,SE,
AREES,2004,35,,EC,Michael J. Ryan,USA,M,SE,
AREES,2004,35,,EC,Douglas W. Schemske,USA,M,SE,
AREES,2005,36,,E,Douglas J. Futuyma,USA,M,EIC,
AREES,2005,36,,E,H. Bradley Shaffer,USA,M,EIC,
AREES,2005,36,,E,Daniel Simberloff,USA,M,EIC,
AREES,2005,36,,EC,Michael J. Foote,USA,M,SE,
AREES,2005,36,,EC,C. Drew Harvell,USA,F,SE,
AREES,2005,36,,EC,Lars O. Hedin,USA,M,SE,
AREES,2005,36,,EC,Michael J. Ryan,USA,M,SE,
AREES,2005,36,,EC,Douglas W. Schemske,USA,M,SE,
AREES,2006,37,,E,Douglas J. Futuyma,USA,M,EIC,
AREES,2006,37,,E,H. Bradley Shaffer,USA,M,EIC,
AREES,2006,37,,E,Daniel Simberloff,USA,M,EIC,
AREES,2006,37,,EC,Michael J. Foote,USA,M,SE,
AREES,2006,37,,EC,C. Drew Harvell,USA,F,SE,
AREES,2006,37,,EC,Lars O. Hedin,USA,M,SE,
AREES,2006,37,,EC,Mark Kirkpatrick,USA,M,SE,
AREES,2006,37,,EC,Douglas W. Schemske,USA,M,SE,
AREES,2006,37,,EC,H. Bradley Shaffer,USA,M,SE,
AREES,2007,38,,E,Douglas J. Futuyma,USA,M,EIC,
AREES,2007,38,,E,H. Bradley Shaffer,USA,M,EIC,
AREES,2007,38,,E,Daniel Simberloff,USA,M,EIC,
AREES,2007,38,,EC,Michael J. Foote,USA,M,SE,
AREES,2007,38,,EC,C. Drew Harvell,USA,F,SE,
AREES,2007,38,,EC,Lars O. Hedin,USA,M,SE,
AREES,2007,38,,EC,Mark Kirkpatrick,USA,M,SE,
AREES,2007,38,,EC,Sharon Y. Strauss,USA,F,SE,
AREES,2008,39,,E,Douglas J. Futuyma,USA,M,EIC,
AREES,2008,39,,E,H. Bradley Shaffer,USA,M,EIC,
AREES,2008,39,,E,Daniel Simberloff,USA,M,EIC,
AREES,2008,39,,EC,Michael J. Foote,USA,M,SE,
AREES,2008,39,,EC,Steven Gaines,USA,M,SE,
AREES,2008,39,,EC,Lars O. Hedin,USA,M,SE,
AREES,2008,39,,EC,Mark Kirkpatrick,USA,M,SE,
AREES,2008,39,,EC,Sharon Y. Strauss,USA,F,SE,
AREES,2009,40,,E,Douglas J. Futuyma,USA,M,EIC,
AREES,2009,40,,E,H. Bradley Shaffer,USA,M,EIC,
AREES,2009,40,,E,Daniel Simberloff,USA,M,EIC,
AREES,2009,40,,EC,Steven Gaines,USA,M,SE,
AREES,2009,40,,EC,Robert B. Jackson,USA,M,SE,
AREES,2009,40,,EC,Mark Kirkpatrick,USA,M,SE,
AREES,2009,40,,EC,Michael Purugganan,USA,M,SE,
AREES,2009,40,,EC,Sharon Y. Strauss,USA,F,SE,
AREES,2010,41,,E,Douglas J. Futuyma,USA,M,EIC,
AREES,2010,41,,E,H. Bradley Shaffer,USA,M,EIC,
AREES,2010,41,,E,Daniel Simberloff,USA,M,EIC,
AREES,2010,41,,EC,Steven Gaines,USA,M,SE,
AREES,2010,41,,EC,Robert B. Jackson,USA,M,SE,
AREES,2010,41,,EC,Mark Kirkpatrick,USA,M,SE,
