JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,COUNTRY,GENDER,CATEGORY,NOTES
JECOL,2001,89,1,SE,Sandra Lavorel,France,F,SE,
JECOL,2002,90,1,SE,Sandra Lavorel,France,F,SE,
JECOL,2003,91,1,SE,Sandra Lavorel,France,F,SE,
JECOL,2014,102,1,SE,Sandra Lavorel,France,F,SE,
JECOL,2010,98,1,SE,Sedonia Sipes,USA,F,SE,
JECOL,2011,99,1,SE,Sedonia Sipes,USA,F,SE,
JECOL,2012,100,1,SE,Sedonia Sipes,USA,F,SE,
JECOL,2002,90,1,SE,Sue E. Hartley,UK,F,SE,
JECOL,2003,91,1,SE,Sue E. Hartley,UK,F,SE,
JECOL,2004,92,1,SE,Sue E. Hartley,UK,F,SE,
JECOL,2005,93,1,SE,Sue E. Hartley,UK,F,SE,
JECOL,2006,94,1,SE,Sue E. Hartley,UK,F,SE,
JECOL,1995,83,1,SE,Susan Kalisz,USA,F,SE,
JECOL,1996,84,1,SE,Susan Kalisz,USA,F,SE,
JECOL,1997,85,1,SE,Susan Kalisz,USA,F,SE,
JECOL,1998,86,1,SE,Susan Kalisz,USA,F,SE,
JECOL,1999,87,1,SE,Susan Kalisz,USA,F,SE,
JECOL,2000,88,1,SE,Susan Kalisz,USA,F,SE,
JECOL,2006,94,1,SE,Susan Schwinning,USA,F,SE,
JECOL,2007,95,1,SE,Susan Schwinning,USA,F,SE,
JECOL,2008,96,1,SE,Susan Schwinning,USA,F,SE,
JECOL,2009,97,1,SE,Susan Schwinning,USA,F,SE,
JECOL,2010,98,1,SE,Susan Schwinning,USA,F,SE,
JECOL,2011,99,1,SE,Susan Schwinning,USA,F,SE,
JECOL,2012,100,1,SE,Susan Schwinning,USA,F,SE,
JECOL,2013,101,1,SE,Susan Schwinning,USA,F,SE,
JECOL,2014,102,1,SE,Susan Schwinning,USA,F,SE,
JECOL,2014,102,1,SE,Yvonne Buckley,Australia,F,SE,
JECOL,1991,79,1,SE,Alan J. Gray,UK,M,SE,
JECOL,1992,80,1,SE,Alan J. Gray,UK,M,SE,
JECOL,1993,81,1,SE,Alan J. Gray,UK,M,SE,
JECOL,1994,82,1,SE,Alan J. Gray,UK,M,SE,
JECOL,1995,83,1,SE,Alan J. Gray,UK,M,SE,
JECOL,1996,84,1,SE,Alan J. Gray,UK,M,SE,
JECOL,1997,85,1,SE,Alan J. Gray,UK,M,SE,
JECOL,1998,86,1,SE,Alan J. Gray,UK,M,SE,
JECOL,1999,87,1,SE,Alan J. Gray,UK,M,SE,
JECOL,2000,88,1,SE,Alan J. Gray,UK,M,SE,
JECOL,2001,89,1,SE,Alan J. Gray,UK,M,SE,
JECOL,2002,90,1,SE,Alan J. Gray,UK,M,SE,
JECOL,2003,91,1,SE,Alan J. Gray,UK,M,SE,
JECOL,1987,75,1,SE,Alan J. Lack,UK,M,SE,
JECOL,1988,76,1,SE,Alan J. Lack,UK,M,SE,
JECOL,1989,77,1,SE,Alan J. Lack,UK,M,SE,
JECOL,1990,78,1,SE,Alan J. Lack,UK,M,SE,
JECOL,1992,80,1,SE,Alastair H. Fitter,UK,M,SE,
JECOL,1993,81,1,AE,Alastair H. Fitter,UK,M,AE,
JECOL,1994,82,1,AE,Alastair H. Fitter,UK,M,AE,
JECOL,1995,83,1,AE,Alastair H. Fitter,UK,M,AE,
JECOL,1996,84,1,AE,Alastair H. Fitter,UK,M,AE,
JECOL,1997,85,1,SE,Alastair H. Fitter,UK,M,SE,
JECOL,1998,86,1,SE,Alastair H. Fitter,UK,M,SE,
JECOL,1992,80,1,SE,Andrew .J Lack,UK,M,SE,
JECOL,1993,81,1,SE,Andrew .J Lack,UK,M,SE,
JECOL,1994,82,1,SE,Andrew .J Lack,UK,M,SE,
JECOL,1995,83,1,SE,Andrew .J Lack,UK,M,SE,
JECOL,1996,84,1,SE,Andrew .J Lack,UK,M,SE,
