JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,COUNTRY,GENDER,CATEGORY,NOTES
BIOCON,2005,121,1,EB,L. GUSTAFSSON,Sweden,F,SE,
BIOCON,2006,133,1,EB,L. GUSTAFSSON,Sweden,F,SE,
BIOCON,2007,140,1,EB,L. GUSTAFSSON,Sweden,F,SE,
BIOCON,2013,157,1,SE,Lena Gustafsson,Sweden,F,SE,
BIOCON,2012,145,1,SE,Lena Gustafsson,Sweden,F,SE,
BIOCON,2011,144,1,SE,Lena Gustafsson,Sweden,F,SE,
BIOCON,2010,143,1,SE,Lena Gustafsson,Sweden,F,SE,
BIOCON,2009,142,1,SE,Lena Gustafsson,Sweden,F,SE,
BIOCON,2008,141,1,SE,Lena Gustafsson,Sweden,F,SE,
BIOCON,1993,64,1,EB,LYNN A. MAGUIRE,USA,F,SE,
BIOCON,1994,67,1,EB,LYNN A. MAGUIRE,USA,F,SE,
BIOCON,1995,71,1,EB,LYNN A. MAGUIRE,USA,F,SE,
BIOCON,1996,75,1,EB,LYNN A. MAGUIRE,USA,F,SE,
BIOCON,1997,79,1,EB,LYNN A. MAGUIRE,USA,F,SE,
BIOCON,1999,87,1,EB,LYNN A. MAGUIRE,USA,F,SE,
BIOCON,2000,92,1,EB,LYNN A. MAGUIRE,USA,F,SE,
BIOCON,2001,97,1,EB,LYNN A. MAGUIRE,USA,F,SE,
BIOCON,2002,103,1,EB,LYNN A. MAGUIRE,USA,F,SE,
BIOCON,2003,109,1,EB,LYNN A. MAGUIRE,USA,F,SE,
BIOCON,2004,115,1,EB,LYNN A. MAGUIRE,USA,F,SE,
BIOCON,2006,133,1,EB,S. ANDELMAN,USA,F,SE,
BIOCON,2005,123,4,SE,S. J. ANDELMAN,USA,F,SE,
BIOCON,2005,121,1,SE,S. J. ANDELMAN,USA,F,SE,
BIOCON,2006,133,1,SE,A. B. GILL,UK,M,SE,
BIOCON,2007,140,1,SE,A. B. GILL,UK,M,SE,
BIOCON,1985,31,1,EB,A. CARR,USA,M,SE,
BIOCON,1986,35,1,EB,A. CARR,USA,M,SE,
BIOCON,1985,31,1,EB,A. DE VOS,New Zealand,M,SE,
BIOCON,1986,35,1,EB,A. DE VOS,New Zealand,M,SE,
BIOCON,2004,115,1,SE,A. S. PULLIN,UK,M,SE,
BIOCON,2005,123,4,SE,A. S. PULLIN,UK,M,SE,
BIOCON,2005,121,1,SE,A. S. PULLIN,UK,M,SE,
BIOCON,2006,133,1,SE,A. S. PULLIN,UK,M,SE,
BIOCON,2007,140,1,SE,A. S. PULLIN,UK,M,SE,
BIOCON,2004,115,1,EB,A. YOUNG,Australia,M,SE,
BIOCON,2005,121,1,EB,A. YOUNG,Australia,M,SE,
BIOCON,2006,133,1,EB,A. YOUNG,Australia,M,SE,
BIOCON,2007,140,1,EB,A. YOUNG,Australia,M,SE,
BIOCON,2006,133,1,EB,A.J.T. JOHNSINGH,India,M,SE,
BIOCON,2002,103,1,EB,A.J.T. JONHSINGH,India,M,SE,
BIOCON,2003,109,1,EB,A.J.T. JONHSINGH,India,M,SE,
BIOCON,2004,115,1,EB,A.J.T. JONHSINGH,India,M,SE,
BIOCON,1996,75,1,SE,A.P. DOBSON,USA,M,SE,
BIOCON,1997,79,1,SE,A.P. DOBSON,USA,M,SE,
BIOCON,1985,31,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
BIOCON,1986,35,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
BIOCON,1987,39,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
BIOCON,1988,43,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
BIOCON,1989,47,1,EB,A.W. FABIO CASSOLA,Italy,M,SE,
