JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,COUNTRY,GENDER,CATEGORY,NOTES
BITR,1996,28,1,SE,Mary Jane West-Eberhard,Panama,F,SE,
BITR,1996,28,1,SE,Betty J Meggers,USA,F,SE,
BITR,1996,28,1,SE,Catherine Pringle,USA,F,SE,
BITR,1996,28,1,SE,David Roubik,USA,M,SE,
BITR,1996,28,1,SE,Edward O Wilson,USA,M,SE,
BITR,1996,28,1,SE,Francis E Putz,USA,M,SE,
BITR,1996,28,1,SE,John T Longino,USA,M,SE,
BITR,1996,28,1,SE,John Terborgh,USA,M,SE,
BITR,1996,28,1,SE,Mercedes S Foster,USA,F,SE,
BITR,1996,28,1,SE,Paul Berry,USA,M,SE,
BITR,1996,28,1,SE,Peter M Vitousek,USA,M,SE,
BITR,1996,28,1,SE,Robert K Colwell,USA,M,SE,
BITR,1996,28,1,SE,Sandra Brown,USA,F,SE,
BITR,1996,28,1,SE,Thomas Kunz,USA,M,SE,
BITR,1996,28,1,SE,Thomas Lovejoy,USA,M,SE,
BITR,1996,28,1,SE,Fred Scatena,USA ,M,SE,
BITR,1996,28,1,SE,Harold Heatwole,USA ,M,SE,
BITR,1996,28,1,SE,Ernesto Medina,Venezuela,M,SE,
BITR,1997,29,1,EIC,Robert J Marquis,USA,M,EIC,
BITR,1997,29,1,SE,John E D Fox,Australia,M,SE,
BITR,1997,29,1,SE,Anthony Anderson,Brazil,M,SE,
BITR,1997,29,1,SE,Paulo Oliveira,Brazil,M,SE,
BITR,1997,29,1,SE,Jaime Cavelier,Colombia,M,SE,
BITR,1997,29,1,SE,Madhav Gadgil,India,M,SE,
BITR,1997,29,1,SE,Ong Jin Eong,Malaysia,M,SE,
BITR,1997,29,1,SE,Elena Alvarez-Buylla,Mexico,F,SE,
BITR,1997,29,1,SE,Ingrid Olmsted,Mexico,F,SE,
BITR,1997,29,1,SE,Antoine M Cleef,Netherlands,M,SE,
BITR,1997,29,1,SE,Mosadoluwa Adetola Badejo,Nigeria,M,SE,
BITR,1997,29,1,SE,John Proctor,Scotland,M,SE,
BITR,1997,29,1,SE,Betty J Meggers,USA,F,SE,
BITR,1997,29,1,SE,Catherine Pringle,USA,F,SE,
BITR,1997,29,1,SE,David Roubik,USA,M,SE,
BITR,1997,29,1,SE,Diane Davidson,USA,F,SE,
BITR,1997,29,1,SE,Francis E Putz,USA,M,SE,
BITR,1997,29,1,SE,John T Longino,USA,M,SE,
BITR,1997,29,1,SE,Nathaniel Wheelwright,USA,M,SE,
BITR,1997,29,1,SE,Paul Berry,USA,M,SE,
BITR,1997,29,1,SE,Theodore Fleming,USA,M,SE,
BITR,1997,29,1,SE,Thomas Kunz,USA,M,SE,
BITR,1997,29,1,SE,Thomas Lovejoy,USA,M,SE,
