JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,COUNTRY,GENDER,CATEGORY,NOTES
ECOLOGY,2000,81,1,BE,Anthony Joern,USA,M,SE,
ECOLOGY,1999,80,1,BE,Anthony Joern,USA,M,SE,
ECOLOGY,1998,79,1,BE,Anthony Joern,USA,M,SE,
ECOLOGY,2013,94,1,SE,Anthony W D'Amato,USA,M,SE,
ECOLOGY,2004,85,1,SFE,Anurag Agrawal,USA,M,SPECIAL,
ECOLOGY,2003,84,1,SFE,Anurag Agrawal,USA,M,SPECIAL,
ECOLOGY,2002,83,1,SFE,Anurag Agrawal,USA,M,SPECIAL,
ECOLOGY,1988,69,1,BE,Arnold G van der Valk,USA,M,SE,
ECOLOGY,1987,68,1,BE,Arnold G van der Valk,USA,M,SE,
ECOLOGY,1997,78,1,BE,Arthur Benke,USA,M,SE,
ECOLOGY,1996,77,1,BE,Arthur Benke,USA,M,SE,
ECOLOGY,1995,76,1,BE,Arthur Benke,USA,M,SE,
ECOLOGY,1997,78,1,BE,Arthur E Weis,USA,M,SE,
ECOLOGY,1996,77,1,BE,Arthur E Weis,USA,M,SE,
ECOLOGY,1995,76,1,BE,Arthur E Weis,USA,M,SE,
ECOLOGY,2009,90,1,SE,Arthur R Zangerl,USA,M,SE,
ECOLOGY,2008,89,1,SE,Arthur R Zangerl,USA,M,SE,
ECOLOGY,2007,88,1,SE,Arthur R Zangerl,USA,M,SE,
ECOLOGY,2006,87,1,SE,Arthur R Zangerl,USA,M,SE,
ECOLOGY,2005,86,1,SE,Arthur R Zangerl,USA,M,SE,
ECOLOGY,2013,94,1,SE,Barbara A Roy,USA,F,SE,
ECOLOGY,2012,93,1,SE,Barbara A Roy,USA,F,SE,
ECOLOGY,2011,92,1,SE,Barbara A Roy,USA,F,SE,
ECOLOGY,2010,91,1,SE,Barbara A Roy,USA,F,SE,
ECOLOGY,2005,86,1,SE,Barbara J Downes,Australia,F,SE,
ECOLOGY,2004,85,1,SE,Barbara J Downes,Australia,F,SE,
ECOLOGY,2003,84,1,SE,Barbara J Downes,Australia,F,SE,
ECOLOGY,2002,83,1,BE,Barbara J Downes,Australia,F,SE,
ECOLOGY,2000,81,1,BE,Barbara L Peckarsky,USA,F,SE,
ECOLOGY,1999,80,1,BE,Barbara L Peckarsky,USA,F,SE,
ECOLOGY,1998,79,1,BE,Barbara L Peckarsky,USA,F,SE,
ECOLOGY,2010,91,1,SE,Barry J Fox,Australia,M,SE,
ECOLOGY,2009,90,1,SE,Barry J Fox,Australia,M,SE,
ECOLOGY,2008,89,1,SE,Barry J Fox,Australia,M,SE,
ECOLOGY,2007,88,1,SE,Barry J Fox,Australia,M,SE,
ECOLOGY,2004,85,1,SE,Barry Sinervo,USA,M,SE,
ECOLOGY,2003,84,1,SE,Barry Sinervo,USA,M,SE,
ECOLOGY,2002,83,1,BE,Barry Sinervo,USA,M,SE,
ECOLOGY,2013,94,1,SE,Benjamin Z Houlton,USA,M,SE,
ECOLOGY,2005,86,1,SE,Bill Shipley,Canada,M,SE,
ECOLOGY,2004,85,1,SE,Bill Shipley,Canada,M,SE,
ECOLOGY,2003,84,1,SE,Bill Shipley,Canada,M,SE,
ECOLOGY,1991,72,1,BE,Boyd R Strain,USA,M,SE,
ECOLOGY,1990,71,1,BE,Boyd R Strain,USA,M,SE,
ECOLOGY,1989,70,1,BE,Boyd R Strain,USA,M,SE,
ECOLOGY,2013,94,1,SE,Bradley J Cardinale,USA,M,SE,
ECOLOGY,2012,93,1,SE,Bradley J Cardinale,USA,M,SE,
ECOLOGY,2011,92,1,SE,Bradley J Cardinale,USA,M,SE,
ECOLOGY,2010,91,1,SE,Bradley J Cardinale,USA,M,SE,
ECOLOGY,2009,90,1,SE,Bradley J Cardinale,USA,M,SE,
ECOLOGY,2013,94,1,SE,Brenda B Casper,USA,F,SE,
ECOLOGY,2012,93,1,SE,Brenda B Casper,USA,F,SE,
ECOLOGY,2011,92,1,SE,Brenda B Casper,USA,F,SE,
ECOLOGY,2010,91,1,SE,Brenda B Casper,USA,F,SE,
ECOLOGY,2009,90,1,SE,Brenda B Casper,USA,F,SE,
ECOLOGY,2008,89,1,SE,Brenda B Casper,USA,F,SE,
ECOLOGY,2007,88,1,SE,Brenda B Casper,USA,F,SE,
ECOLOGY,2006,87,1,SE,Brenda B Casper,USA,F,SE,
ECOLOGY,2013,94,1,SE,Brenda J Grewell,USA,F,SE,
ECOLOGY,2011,92,1,SE,Brendan Bohannan,USA,M,SE,
ECOLOGY,2010,91,1,SE,Brendan Bohannan,USA,M,SE,
ECOLOGY,2009,90,1,SE,Brendan Bohannan,USA,M,SE,
ECOLOGY,2008,89,1,SE,Brendan Bohannan,USA,M,SE,
ECOLOGY,2007,88,1,SE,Brendan Bohannan,USA,M,SE,
ECOLOGY,2009,90,1,SE,Brent J Danielson,USA,M,SE,
ECOLOGY,2008,89,1,SE,Brent J Danielson,USA,M,SE,
ECOLOGY,2007,88,1,SE,Brent J Danielson,USA,M,SE,
ECOLOGY,2006,87,1,SE,Brent J Danielson,USA,M,SE,
ECOLOGY,2005,86,1,SE,Brent J Danielson,USA,M,SE,
ECOLOGY,2004,85,1,SE,Brent J Danielson,USA,M,SE,
ECOLOGY,1997,78,1,BE,Brian A Maurer,USA,M,SE,
ECOLOGY,1996,77,1,BE,Brian A Maurer,USA,M,SE,
ECOLOGY,2013,94,1,AE,Brian D Inouye,USA,M,AE,
ECOLOGY,2012,93,1,AE,Brian D Inouye,USA,M,AE,
ECOLOGY,2011,92,1,AE,Brian D Inouye,USA,M,AE,
ECOLOGY,2010,91,1,SE,Brian D Inouye,USA,M,SE,
ECOLOGY,2013,94,1,SE,Bruce E Kendall,USA,M,SE,
ECOLOGY,2012,93,1,SE,Bruce E Kendall,USA,M,SE,
ECOLOGY,2011,92,1,SE,Bruce E Kendall,USA,M,SE,
ECOLOGY,2010,91,1,SE,Bruce E Kendall,USA,M,SE,
ECOLOGY,2009,90,1,SE,Bruce E Kendall,USA,M,SE,
ECOLOGY,2008,89,1,SE,Bruce E Kendall,USA,M,SE,
ECOLOGY,2007,88,1,SE,Bruce E Kendall,USA,M,SE,
ECOLOGY,2006,87,1,SE,Bruce E Kendall,USA,M,SE,
ECOLOGY,2005,86,1,SE,Bruce E Kendall,USA,M,SE,
ECOLOGY,1998,79,1,BE,Bruce Menge,USA,M,SE,
ECOLOGY,1997,78,1,BE,Bruce Menge,USA,M,SE,
ECOLOGY,1996,77,1,BE,Bruce Menge,USA,M,SE,
ECOLOGY,2013,94,1,SE,Burt P Kotler,Israel,M,SE,
ECOLOGY,2012,93,1,SE,Burt P Kotler,Israel,M,SE,
ECOLOGY,2011,92,1,SE,Burt P Kotler,Israel,M,SE,
ECOLOGY,2010,91,1,SE,Burt P Kotler,Israel,M,SE,
ECOLOGY,2009,90,1,SE,Burt P Kotler,Israel,M,SE,
ECOLOGY,2008,89,1,SE,Burt P Kotler,Israel,M,SE,
ECOLOGY,2007,88,1,SE,Burt P Kotler,Israel,M,SE,
ECOLOGY,2006,87,1,SE,Burt P Kotler,Israel,M,SE,
ECOLOGY,2005,86,1,SE,Burt P Kotler,Israel,M,SE,
ECOLOGY,2004,85,1,SE,Burt P Kotler,Israel,M,SE,
ECOLOGY,2003,84,1,SE,Burt P Kotler,Israel,M,SE,
ECOLOGY,2009,90,1,AEIC,Candace Galen,USA,F,AE,
ECOLOGY,2008,89,1,AEIC,Candace Galen,USA,F,AE,
ECOLOGY,2007,88,1,AEIC,Candace Galen,USA,F,AE,
ECOLOGY,2006,87,1,AEIC,Candace Galen,USA,F,AE,
ECOLOGY,2005,86,1,AEIC,Candace Galen,USA,F,AE,
ECOLOGY,2004,85,1,AEIC,Candace Galen,USA,F,AE,
ECOLOGY,2003,84,1,AEIC,Candace Galen,USA,F,AE,
ECOLOGY,2002,83,1,AEIC,Candace Galen,USA,F,AE,
ECOLOGY,2013,94,1,SE,Carla E Caceres,USA,F,SE,
ECOLOGY,2013,94,1,SE,Carlos M Herrera,Spain,M,SE,
ECOLOGY,2012,93,1,SE,Carlos M Herrera,Spain,M,SE,
ECOLOGY,2011,92,1,SE,Carlos M Herrera,Spain,M,SE,
ECOLOGY,2010,91,1,SE,Carlos M Herrera,Spain,M,SE,
ECOLOGY,2009,90,1,SE,Carlos M Herrera,Spain,M,SE,
ECOLOGY,2008,89,1,SE,Carlos M Herrera,Spain,M,SE,
ECOLOGY,2007,88,1,SE,Carlos M Herrera,Spain,M,SE,
ECOLOGY,2006,87,1,SE,Carlos M Herrera,Spain,M,SE,
ECOLOGY,2005,86,1,SE,Carlos Martinez del Rio,USA,M,SE,
ECOLOGY,2004,85,1,SE,Carlos Martinez del Rio,USA,M,SE,
ECOLOGY,2003,84,1,SE,Carlos Martinez del Rio,USA,M,SE,
ECOLOGY,2001,82,1,BE,Carlos Martinez del Rio,USA,M,SE,
ECOLOGY,2000,81,1,BE,Carlos Martinez del Rio,USA,M,SE,
ECOLOGY,1999,80,1,BE,Carlos Martinez del Rio,USA,M,SE,
