JOURNAL,YEAR,VOLUME,ISSUE,TITLE,FIRST_NAME,MIDDLE_NAME,LAST_NAME,SUFFIX,COUNTRY,GENDER,CATEGORY,NOTES,INSTITUTION
AMNAT,2015,186,1,AE,G,Sander,VanDoorn,,Netherlands,NA,NA,NA,University of Groningen
AMNAT,1995,146,1,AE,H,CJ,Godfray,,UK,NA,NA,NA,Imperial College London
AMNAT,1996,147,1,AE,H,CJ,Godfray,,UK,NA,NA,NA,Imperial College London
AMNAT,1996,148,1,AE,H,CJ,Godfray,,UK,NA,NA,NA,Imperial College London
AMNAT,1997,149,1,AE,H,CJ,Godfray,,UK,NA,NA,NA,Imperial College London
AMNAT,1998,151,1,AE,H,CJ,Godfray,,UK,NA,NA,NA,Imperial College London
AMNAT,2015,186,1,AE,Edmund,D,Brodie,III,USA,NA,NA,NA,University of Virginia
AMNAT,2002,159,1,AE,Edmund,D,Brodie,III,USA,NA,NA,NA,Indiana University
AMNAT,1991,137,1,AE,F,Stuart,Chapin,III,USA,NA,NA,NA,University of California
AMNAT,1991,138,1,AE,F,Stuart,Chapin,III,USA,NA,NA,NA,University of California
AMNAT,1992,139,1,AE,F,Stuart,Chapin,III,USA,NA,NA,NA,University of California
AMNAT,1992,140,1,AE,F,Stuart,Chapin,III,USA,NA,NA,NA,University of California
AMNAT,1993,141,1,AE,F,Stuart,Chapin,III,USA,NA,NA,NA,University of California
AMNAT,1993,142,1,AE,F,Stuart,Chapin,III,USA,NA,NA,NA,University of California
AMNAT,2015,186,1,AE,Egbert,H,VanNes,,Netherlands,NA,NA,NA,Wageningen University
AMNAT,2015,186,1,AE,Volker,HW,Rudolf,,USA,NA,NA,NA,Rice University
AMNAT,2015,186,1,AE,J,AlbertC,Uy,,USA,NA,NA,NA,University of Miami
AMNAT,2004,163,1,AE,Eldridge,S,Adams,,USA,NA,NA,NA,University of Connecticut
AMNAT,2002,159,1,AE,Bradley,R,Anholt,,Canada,NA,NA,NA,University of Victoria
AMNAT,2003,161,1,AE,Bradley,R,Anholt,,Canada,NA,NA,NA,University of Victoria
AMNAT,2004,163,1,AE,Bradley,R,Anholt,,Canada,NA,NA,NA,University of Victoria
AMNAT,1999,153,1,AE,Steven,N,Austad,,USA,NA,NA,NA,University of Idaho
AMNAT,2000,155,1,AE,Steven,N,Austad,,USA,NA,NA,NA,University of Idaho
AMNAT,2001,157,1,AE,Steven,N,Austad,,USA,NA,NA,NA,University of Idaho
AMNAT,2015,186,1,AE,Charles,F,Baer,,USA,NA,NA,NA,University of Florida
AMNAT,2001,157,1,AE,Christine,R,Boake,,USA,NA,NA,NA,University of Tennessee
